Resume ID,Job Title,Match Score,Matched Skills,Missing Skills
0_r1,Software Engineer,36.99,"['Python', 'Java']","['Excel', 'R']"
0_r1,Backend Developer,36.98,[],"['Git', 'R']"
0_r1,Wordpress Developer,36.97,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,JavaScript Developer,36.97,['Java'],"['Excel', 'R']"
0_r1,PHP Developer,36.97,['Java'],"['SQL', 'Linux', 'Excel', 'MySQL', 'R']"
0_r1,Node js developer,36.97,[],['R']
0_r1,Business Analyst (Temenos T/24),36.96,[],"['SQL', 'Git', 'R']"
0_r1,Java Developer,36.96,['Java'],"['SQL', 'AWS', 'Docker', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Software Engineer,36.96,['Java'],"['SQL', 'AWS', 'Docker', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,JavaScript Developer,36.93,['Java'],"['Excel', 'R']"
0_r1,Business Analyst- Remote,36.91,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,Database Administrator,36.91,[],"['SQL', 'Excel', 'R']"
0_r1,PHP Developer,36.91,['Java'],"['SQL', 'Linux', 'MySQL', 'R']"
0_r1,JavaScript Developer,36.91,['Java'],"['SQL', 'AWS', 'Git', 'Excel', 'R']"
0_r1,Backend Developer,36.91,['Python'],"['Django', 'R']"
0_r1,E-commerce Project Manager,36.91,[],"['Git', 'R']"
0_r1,JavaScript Developer,36.9,['Java'],"['Git', 'R']"
0_r1,Network Administrator,36.9,[],['R']
0_r1,Software Engineer,36.89,"['Python', 'Java', 'Machine Learning', 'Hadoop', 'Spark', 'Hive']","['SQL', 'AWS', 'Linux', 'Excel', 'R']"
0_r1,Manager Business Development,36.87,[],['R']
0_r1,Backend Developer,36.85,"['Python', 'Java']","['SQL', 'Git', 'Excel', 'MongoDB', 'R']"
0_r1,Machine Learning,36.85,"['Python', 'Java', 'Machine Learning']","['Deep Learning', 'Git', 'Excel', 'NLP', 'R']"
0_r1,PHP Developer,36.82,[],['R']
0_r1,Career Coach,36.82,[],['R']
0_r1,Full Stack Developer,36.81,['Java'],"['Git', 'R']"
0_r1,Fraud Awareness Educator – Associate,36.81,[],"['Excel', 'R']"
0_r1,iOS Developer,36.79,[],"['SQL', 'Git', 'Excel', 'R']"
0_r1,Human Resources Manager,36.79,[],"['AWS', 'Excel', 'R']"
0_r1,iOS Developer,36.78,[],['R']
0_r1,Software Engineer,36.78,[],['R']
0_r1,DATA ANALYST II,36.77,[],['R']
0_r1,Digital & IT Senior Analyst (Digital & Data Solutions),36.77,['Machine Learning'],"['SQL', 'AWS', 'Git', 'ETL', 'R']"
0_r1,DevOps Engineer,36.77,[],"['SQL', 'Git', 'Excel', 'R']"
0_r1,Vice President Operations,36.77,[],"['Excel', 'R']"
0_r1,Documentation Analyst / Specialist,36.76,[],"['Excel', 'R']"
0_r1,PHP Developer,36.76,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Backend Developer,36.74,['Java'],['R']
0_r1,Database Administrator,36.74,[],"['SQL', 'ETL', 'R']"
0_r1,Automotive Business Development Center (BDC) Representative,36.74,[],"['Excel', 'R']"
0_r1,Java Developer,36.73,"['Java', 'Machine Learning']","['SQL', 'MySQL', 'R']"
0_r1,JavaScript Developer,36.72,['Java'],['R']
0_r1,Django Developer,36.72,['Java'],"['Git', 'Excel', 'Django', 'R']"
0_r1,Software Engineer,36.71,['Python'],"['SQL', 'Flask', 'Django', 'R']"
0_r1,iOS Developer,36.7,[],['R']
0_r1,Full Stack Developer,36.7,"['Python', 'Java']","['Linux', 'R']"
0_r1,Data Analyst,36.69,[],"['Power BI', 'Excel', 'R']"
0_r1,Java Developer,36.68,['Java'],['R']
0_r1,Wordpress Developer,36.67,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Network Administrator,36.67,['Python'],"['Linux', 'R']"
0_r1,PHP Developer,36.67,['Java'],"['SQL', 'Linux', 'MySQL', 'R']"
0_r1,PHP Developer,36.66,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,PHP Developer,36.66,['Java'],"['SQL', 'Linux', 'MySQL', 'R']"
0_r1,Supply Chain Data Analyst,36.65,['Python'],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Wordpress Developer,36.64,[],['R']
0_r1,Flutter Developer,36.64,[],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Network Administrator,36.64,[],['R']
0_r1,Software Engineer,36.64,[],['R']
0_r1,Network Administrator,36.64,['Java'],"['Excel', 'R']"
0_r1,Wordpress Developer,36.64,[],"['SQL', 'MySQL', 'R']"
0_r1,iOS Developer,36.63,[],['R']
0_r1,Django Developer,36.63,['Python'],"['SQL', 'Django', 'MySQL', 'R']"
0_r1,JavaScript Developer,36.63,['Java'],['R']
0_r1,Network Administrator,36.62,[],"['Linux', 'Git', 'Excel', 'R']"
0_r1,Wordpress Developer,36.62,[],"['Excel', 'R']"
0_r1,Software Engineer,36.62,['C++'],"['Linux', 'Excel', 'R']"
0_r1,Real Estate Agent,36.62,[],"['Excel', 'R']"
0_r1,Wordpress Developer,36.61,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,Network Administrator,36.6,[],['R']
0_r1,DevOps Engineer,36.6,['Python'],"['SQL', 'AWS', 'Linux', 'MySQL', 'R']"
0_r1,Software Engineer,36.6,['Java'],"['SQL', 'Linux', 'Excel', 'R']"
0_r1,Java Developer,36.59,['Java'],['R']
0_r1,Data Analyst Senior,36.58,['Python'],"['SQL', 'Git', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,Wordpress Developer,36.58,['Java'],"['Git', 'R']"
0_r1,Full Stack Developer,36.58,['Java'],"['Git', 'R']"
0_r1,"Software Engineer - Reno, NV",36.58,"['Python', 'Java']",['R']
0_r1,iOS Developer,36.57,[],"['AWS', 'Docker', 'Git', 'Excel', 'R']"
0_r1,HR Data Analyst II (Workday),36.56,[],"['Excel', 'Tableau', 'R']"
0_r1,DevOps Engineer,36.56,['Python'],"['Linux', 'R']"
0_r1,Software Engineer,36.56,['Python'],"['Linux', 'R']"
0_r1,Network Administrator,36.56,['Python'],"['Linux', 'Git', 'Excel', 'R']"
0_r1,Senior Healthcare Data Analyst,36.55,"['Python', 'Machine Learning']","['SQL', 'Excel', 'Tableau', 'R']"
0_r1,Business Analyst - Manufacturing & Supply Chain,36.54,[],"['Excel', 'R']"
0_r1,Software Engineer,36.53,['Java'],"['Excel', 'R']"
0_r1,Network Administrator,36.53,[],"['Excel', 'R']"
0_r1,PHP Developer,36.52,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Software Developer- Entry Level,36.52,['Machine Learning'],"['Excel', 'R']"
0_r1,Machine Learning,36.51,"['Python', 'Machine Learning', 'Hadoop', 'Spark']","['SQL', 'Deep Learning', 'TensorFlow', 'Git', 'Excel', 'R']"
0_r1,Wordpress Developer,36.51,['Java'],"['Excel', 'R']"
0_r1,Full Stack Developer,36.51,['Java'],"['SQL', 'AWS', 'Linux', 'Git', 'MySQL', 'R']"
0_r1,Network Administrator,36.5,[],['R']
0_r1,Java Developer,36.5,['Java'],"['SQL', 'Excel', 'R']"
0_r1,Java Developer,36.49,['Java'],"['SQL', 'Git', 'R']"
0_r1,Software Engineer,36.49,['Java'],"['Git', 'Excel', 'R']"
0_r1,Django Developer,36.48,['Python'],"['SQL', 'Git', 'Django', 'MySQL', 'R']"
0_r1,Full Stack Developer,36.47,['Java'],"['SQL', 'AWS', 'Linux', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Backend Developer,36.47,[],['R']
0_r1,Machine Learning,36.45,['Machine Learning'],['R']
0_r1,Software Engineer,36.45,[],['R']
0_r1,Backend Developer,36.45,[],"['SQL', 'MongoDB', 'MySQL', 'R']"
0_r1,Full Stack Developer,36.44,['Java'],"['SQL', 'AWS', 'Docker', 'MySQL', 'R']"
0_r1,Business Analyst - Dynamics Center of Excellence,36.43,[],['R']
0_r1,Software Engineer,36.43,['Java'],['R']
0_r1,Network Administrator,36.43,[],"['Linux', 'R']"
0_r1,Marketing Intern,36.43,[],"['Git', 'Excel', 'R']"
0_r1,Software Engineer,36.42,[],['R']
0_r1,Full Stack Developer,36.42,"['Python', 'Java', 'C++']","['SQL', 'Git', 'R']"
0_r1,Django Developer,36.42,['Python'],"['SQL', 'Linux', 'Git', 'Django', 'R']"
0_r1,Dir Software Solutions Sales Senior,36.42,[],"['Excel', 'R']"
0_r1,Business Analyst,36.4,['Java'],"['SQL', 'Excel', 'R']"
0_r1,Senior Systems Business Analyst,36.4,[],"['SQL', 'Linux', 'R']"
0_r1,Data Analyst,36.4,[],"['SQL', 'Excel', 'R']"
0_r1,Customer Experience Specialist II - REMOTE,36.39,[],"['Excel', 'R']"
0_r1,Django Developer,36.38,['Python'],"['SQL', 'Django', 'R']"
0_r1,Wordpress Developer,36.38,['Java'],"['Git', 'R']"
0_r1,Wordpress Developer,36.38,['Java'],['R']
0_r1,System Software Development Engineer - Entry Level,36.38,"['Python', 'Java', 'Machine Learning']","['AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'R']"
0_r1,"Senior Analyst, Data Science",36.35,['Python'],"['SQL', 'Git', 'Excel', 'R']"
0_r1,Node js developer,36.35,['Java'],"['Git', 'Excel', 'R']"
0_r1,Backend Developer,36.33,['Java'],"['Git', 'Excel', 'R']"
0_r1,"Full Time Digital Marketing Specialist - Columbus, OH",36.33,[],"['Git', 'Excel', 'R']"
0_r1,Benefits Data Analyst,36.3,[],"['Excel', 'R']"
0_r1,Java Developer,36.3,"['Python', 'Java']","['SQL', 'Git', 'Excel', 'R']"
0_r1,Software Engineer,36.3,['Machine Learning'],"['Excel', 'R']"
0_r1,Data Quality Analyst (Remote Opportunity),36.29,[],"['SQL', 'Kubernetes', 'Linux', 'Git', 'Power BI', 'R']"
0_r1,Wordpress Developer,36.29,['Java'],['R']
0_r1,Network and Systems Administrator (On-Site ~ NOT REMOTE),36.29,[],"['Git', 'Excel', 'R']"
0_r1,Full Stack Developer,36.27,[],"['Git', 'R']"
0_r1,Machine Learning,36.26,['Machine Learning'],"['Git', 'R']"
0_r1,Network Administrator,36.26,[],['R']
0_r1,Flutter Developer,36.25,['Java'],['R']
0_r1,Java Developer,36.24,"['Java', 'Machine Learning']",['R']
0_r1,Network Administrator,36.23,[],"['Linux', 'Excel', 'R']"
0_r1,Database Administrator,36.23,[],"['SQL', 'R']"
0_r1,"Business Analyst, Office of Human Resources (SY24-25)",36.22,[],"['SQL', 'Excel', 'R']"
0_r1,PHP Developer,36.22,[],"['SQL', 'AWS', 'Linux', 'Git', 'Django', 'MongoDB', 'MySQL', 'R']"
0_r1,Java Developer,36.2,"['Java', 'Machine Learning']","['SQL', 'AWS', 'MongoDB', 'R']"
0_r1,Network Administrator,36.2,[],['R']
0_r1,Entry Level - Transaction Monitoring Investigator ,36.2,[],"['AWS', 'Excel', 'R']"
0_r1,Senior Business Analyst,36.18,[],['R']
0_r1,Wordpress Developer,36.17,['Java'],"['SQL', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Software Engineer,36.16,[],"['Git', 'R']"
0_r1,Java Developer,36.16,[],"['SQL', 'R']"
0_r1,Django Developer,36.15,"['Python', 'Machine Learning']","['TensorFlow', 'Django', 'R']"
0_r1,Node js developer,36.14,['Java'],"['SQL', 'Docker', 'R']"
0_r1,Wordpress Developer,36.14,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Flutter Developer,36.14,['Java'],['R']
0_r1,Customer Service Representative - Remote,36.12,[],['R']
0_r1,PHP Developer,36.11,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Sr. E-Commerce Marketing Director,36.11,[],"['Git', 'R']"
0_r1,Full Stack Developer,36.1,['Java'],"['SQL', 'AWS', 'Git', 'Excel', 'R']"
0_r1,JavaScript Developer,36.09,['Java'],"['Linux', 'Git', 'Excel', 'R']"
0_r1,Django Developer,36.09,['Python'],"['Django', 'R']"
0_r1,Full Stack Developer,36.07,['Java'],"['Excel', 'R']"
0_r1,Wordpress Developer,36.07,['Java'],['R']
0_r1,JavaScript Developer,36.07,['Java'],['R']
0_r1,Web Developer,36.07,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Software Engineer,36.06,"['Java', 'Hadoop']","['SQL', 'Git', 'Excel', 'MongoDB', 'MySQL', 'R']"
0_r1,Backend Developer,36.06,['Java'],"['SQL', 'AWS', 'Git', 'Django', 'MongoDB', 'MySQL', 'R']"
0_r1,Backend Developer,36.06,['Java'],"['Git', 'R']"
0_r1,Node js developer,36.04,['Java'],['R']
0_r1,Data Analyst,36.03,['Python'],"['SQL', 'AWS', 'Power BI', 'Excel', 'Tableau', 'ETL', 'R']"
0_r1,iOS Developer,36.02,[],"['Git', 'R']"
0_r1,FP&A Data Analytics Analyst,36.01,[],"['Excel', 'R']"
0_r1,Machine Learning,36.0,"['Python', 'C++', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'Linux', 'R']"
0_r1,Software Engineer (Remote),36.0,[],"['SQL', 'AWS', 'Git', 'Excel', 'R']"
0_r1,"Senior Data Analyst / Grand Prairie, TX",35.99,[],"['Excel', 'Tableau', 'R']"
0_r1,DevOps Engineer,35.99,[],"['AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'R']"
0_r1,R0049: PM Full Time Material Handler,35.99,[],"['AWS', 'Git', 'R']"
0_r1,Career Coach,35.97,[],['R']
0_r1,Data & Reporting Analyst,35.96,[],"['SQL', 'AWS', 'Power BI', 'Excel', 'R']"
0_r1,Sr Analyst Data,35.96,[],"['SQL', 'Power BI', 'Excel', 'R']"
0_r1,Java Developer,35.94,['Java'],"['Git', 'R']"
0_r1,Wordpress Developer,35.9,['Java'],['R']
0_r1,Node js developer,35.89,[],"['MongoDB', 'R']"
0_r1,JavaScript Developer,35.88,['Java'],"['Git', 'R']"
0_r1,Node js developer,35.87,[],"['Git', 'R']"
0_r1,Java Developer,35.87,[],"['SQL', 'Excel', 'R']"
0_r1,Data Analyst Specialist,35.86,[],"['SQL', 'Excel', 'R']"
0_r1,Database Administrator,35.86,[],['R']
0_r1,JavaScript Developer,35.86,['Java'],"['SQL', 'AWS', 'Git', 'Excel', 'R']"
0_r1,Remote Administrative Assistant,35.85,[],"['Excel', 'R']"
0_r1,Software Engineer,35.84,"['Python', 'Java']","['SQL', 'Linux', 'R']"
0_r1,Machine Learning,35.83,"['Python', 'Machine Learning']","['Deep Learning', 'TensorFlow', 'PyTorch', 'AWS', 'Docker', 'Git', 'NLP', 'Flask', 'R']"
0_r1,Warehouse Manager IV,35.83,[],['R']
0_r1,Wordpress Developer,35.81,['Spark'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Data Analyst,35.8,['Spark'],"['SQL', 'Power BI', 'ETL', 'R']"
0_r1,Wordpress Developer,35.8,['Java'],['R']
0_r1,Full Stack Developer,35.77,['Java'],"['MongoDB', 'R']"
0_r1,Backend Developer,35.77,['Java'],"['SQL', 'Git', 'MongoDB', 'MySQL', 'R']"
0_r1,Django Developer,35.77,"['Python', 'Java']","['SQL', 'Excel', 'Django', 'MySQL', 'R']"
0_r1,PHP Developer,35.75,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Account Executive (Inside Sales),35.75,[],['R']
0_r1,Content and Data Analyst,35.74,[],"['Power BI', 'Excel', 'R']"
0_r1,Java Developer,35.74,['Java'],"['SQL', 'Excel', 'R']"
0_r1,Backend Developer,35.71,['Java'],['R']
0_r1,PHP Developer,35.71,[],['R']
0_r1,Wordpress Developer,35.71,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,"Data Analyst, Metrics & Reporting",35.7,['Python'],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,Full Stack Developer,35.7,[],['R']
0_r1,Supply Chain Analyst,35.7,[],"['Excel', 'R']"
0_r1,Backend Developer,35.69,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Senior Corporate Recruiter (Contract) - (Remote - US),35.69,[],"['AWS', 'Git', 'R']"
0_r1,Django Developer,35.68,['Python'],"['Git', 'Django', 'R']"
0_r1,DevOps Engineer,35.67,"['Python', 'C++']","['Linux', 'Git', 'Excel', 'R']"
0_r1,Fraud Systems Analyst (REMOTE OPPORTUNITY),35.66,[],"['Excel', 'R']"
0_r1,Network Administrator,35.64,[],['R']
0_r1,Software Engineer,35.64,['Java'],"['Git', 'R']"
0_r1,Django Developer,35.63,"['Python', 'Java']",['R']
0_r1,Network Administrator,35.61,[],"['Excel', 'R']"
0_r1,Administrative Assistant to Global Real Estate Institutional...,35.61,[],"['Excel', 'R']"
0_r1,Java Developer,35.6,['Java'],"['SQL', 'R']"
0_r1,Data Governance Analyst- Remote (Anywhere in the U.S.),35.58,[],"['Excel', 'R']"
0_r1,Business Data Analyst,35.58,[],"['AWS', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,Django Developer,35.58,['Python'],"['Excel', 'Django', 'R']"
0_r1,"Sr. Software Engineer, Networking (Remote)",35.58,[],['R']
0_r1,"Senior Analyst, Casino Analytics",35.57,[],"['SQL', 'Excel', 'Tableau', 'R']"
0_r1,JavaScript Developer,35.57,['Java'],"['Git', 'R']"
0_r1,Java Developer,35.57,['Java'],"['SQL', 'R']"
0_r1,Software Engineer,35.57,['Java'],"['AWS', 'Git', 'Excel', 'R']"
0_r1,Django Developer,35.56,['Python'],"['Flask', 'Django', 'R']"
0_r1,Node js developer,35.56,[],"['Git', 'MongoDB', 'R']"
0_r1,Business Analyst (Remote ET/CT),35.55,[],"['Git', 'Excel', 'R']"
0_r1,Customer Success Data Analyst,35.53,[],"['Git', 'Excel', 'R']"
0_r1,JavaScript Developer,35.53,['Java'],['R']
0_r1,Django Developer,35.51,['Python'],"['Linux', 'Django', 'R']"
0_r1,Node js developer,35.51,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Database Administrator,35.5,['Python'],"['SQL', 'Linux', 'MySQL', 'R']"
0_r1,PHP Developer,35.49,[],"['SQL', 'Git', 'R']"
0_r1,Supply Planning Analyst,35.48,[],"['SQL', 'Power BI', 'Excel', 'Tableau', 'R']"
0_r1,PHP Developer,35.48,['Java'],['R']
0_r1,Django Developer,35.48,['Python'],"['SQL', 'AWS', 'Django', 'R']"
0_r1,Business Analyst,35.47,[],"['SQL', 'R']"
0_r1,PHP Developer,35.47,['Java'],"['SQL', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Database Administrator,35.47,[],['R']
0_r1,Remote Work from Home Part Time Data Entry - Entry Level,35.47,[],['R']
0_r1,CRM Data Analyst,35.43,[],"['SQL', 'AWS', 'Git', 'Excel', 'Tableau', 'R']"
0_r1,Full Stack Developer,35.43,[],['R']
0_r1,JavaScript Developer,35.43,"['Java', 'C++']","['AWS', 'R']"
0_r1,Backend Developer,35.43,['Java'],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'Linux', 'Git', 'NLP', 'MySQL', 'R']"
0_r1,Data Entry Clerk,35.43,[],['R']
0_r1,Java Developer,35.42,"['Python', 'Java']","['SQL', 'AWS', 'Git', 'Excel', 'R']"
0_r1,"Program Manager, Blended Learning",35.41,[],"['Git', 'Excel', 'R']"
0_r1,Clinical Business Analyst Lv 2,35.4,[],"['Excel', 'Tableau', 'R']"
0_r1,It Systems Administrator Ii,35.4,[],"['Excel', 'R']"
0_r1,Accounts Receivable-FC,35.38,[],"['Excel', 'R']"
0_r1,Java Developer,35.37,[],"['SQL', 'Linux', 'Git', 'Excel', 'R']"
0_r1,Full Stack Software Engineer,35.37,['Java'],"['SQL', 'AWS', 'MongoDB', 'MySQL', 'R']"
0_r1,Data Entry - Work from Home - International Applicants Accepted,35.37,[],"['AWS', 'Excel', 'R']"
0_r1,Customer Service Representative / Remote,35.36,[],"['Excel', 'R']"
0_r1,Django Developer,35.35,"['Python', 'Java']","['SQL', 'Django', 'MySQL', 'R']"
0_r1,Customer Support Agent (remote),35.35,[],"['Git', 'Excel', 'R']"
0_r1,Flutter Developer,35.34,['Hive'],"['Git', 'R']"
0_r1,Part-Time Office Services Clerk,35.34,[],"['Excel', 'R']"
0_r1,Network Administrator,35.33,[],['R']
0_r1,Software Engineer,35.33,['Java'],"['SQL', 'Excel', 'R']"
0_r1,Backend Developer,35.33,['Java'],"['SQL', 'Git', 'MongoDB', 'MySQL', 'R']"
0_r1,Node js developer,35.31,['Java'],"['Excel', 'R']"
0_r1,Business Analyst (Entry Level),35.31,[],['R']
0_r1,Network Administrator,35.29,[],"['SQL', 'R']"
0_r1,PHP Developer,35.28,['Java'],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Node js developer,35.28,[],['R']
0_r1,PCA & ESA (Phase 1 & 2) Vice President,35.28,[],"['AWS', 'Excel', 'R']"
0_r1,Network Administrator,35.27,[],"['SQL', 'R']"
0_r1,Financial Risk Data Analyst,35.26,[],"['Excel', 'Tableau', 'R']"
0_r1,Software Engineer,35.26,['Java'],"['SQL', 'AWS', 'Docker', 'Kubernetes', 'Git', 'Excel', 'R']"
0_r1,Marketing Analytics - Data Analyst - ADP,35.23,[],"['SQL', 'AWS', 'Git', 'Excel', 'R']"
0_r1,Django Developer,35.23,['Python'],"['SQL', 'Git', 'Django', 'R']"
0_r1,iOS Developer,35.2,[],"['Excel', 'R']"
0_r1,Backend Developer,35.19,['Python'],"['SQL', 'Linux', 'Flask', 'Django', 'R']"
0_r1,Django Developer,35.18,['Python'],"['AWS', 'Django', 'R']"
0_r1,Node js developer,35.15,['Java'],"['Git', 'R']"
0_r1,"Business Analyst, ACS Publications Sales",35.14,[],"['SQL', 'Excel', 'Tableau', 'R']"
0_r1,Flutter Developer,35.13,['Java'],"['Git', 'R']"
0_r1,Bioinformatician/Research Data Analyst 1,35.12,[],"['Excel', 'R']"
0_r1,Data Visualization & Communications Analyst - REMOTE,35.12,[],"['AWS', 'Power BI', 'Tableau', 'R']"
0_r1,PHP Developer,35.12,['Java'],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,iOS Developer,35.12,[],"['AWS', 'R']"
0_r1,Backend Developer,35.11,[],['R']
0_r1,Node js developer,35.11,['Java'],"['SQL', 'MySQL', 'R']"
0_r1,Fraud Investigator,35.11,[],"['Excel', 'R']"
0_r1,DevOps Engineer,35.1,[],"['Docker', 'Linux', 'Git', 'R']"
0_r1,Flutter Developer,35.09,['Java'],"['Git', 'R']"
0_r1,Data Analyst,35.08,[],"['Excel', 'R']"
0_r1,Business Analyst,35.08,[],"['SQL', 'AWS', 'Excel', 'R']"
0_r1,Data Analyst,35.07,[],"['Git', 'R']"
0_r1,Flutter Developer,35.07,[],"['Git', 'R']"
0_r1,"Assurance Senior, Public Accounting",35.07,[],['R']
0_r1,Wordpress Developer,35.06,['Java'],"['Git', 'R']"
0_r1,Full Stack Developer,35.06,['Java'],['R']
0_r1,Django Developer,35.05,"['Python', 'Java']","['SQL', 'AWS', 'Git', 'Excel', 'Django', 'MySQL', 'R']"
0_r1,Wordpress Developer,35.05,['Java'],"['Excel', 'R']"
0_r1,Node js developer,35.05,['Java'],"['Git', 'R']"
0_r1,Database Administrator,35.04,['Java'],"['SQL', 'R']"
0_r1,Node js developer,35.03,['Java'],"['Git', 'Excel', 'MongoDB', 'R']"
0_r1,Flutter Developer,35.0,[],['R']
0_r1,Java Developer,35.0,"['Python', 'Java']","['SQL', 'MySQL', 'R']"
0_r1,Full Stack Developer,34.98,"['Python', 'Java']","['AWS', 'Docker', 'Git', 'Django', 'R']"
0_r1,Data Analyst Manager,34.98,['Python'],"['SQL', 'R']"
0_r1,Senior Vice President of Property Management,34.97,[],['R']
0_r1,Database Administrator,34.95,[],"['SQL', 'R']"
0_r1,Backend Developer,34.95,[],"['SQL', 'Git', 'MySQL', 'R']"
0_r1,PHP Developer,34.93,['Java'],['R']
0_r1,Django Developer,34.9,['Python'],"['Excel', 'Django', 'R']"
0_r1,Senior Data Analyst - Patient Safety,34.87,[],"['SQL', 'AWS', 'Power BI', 'Tableau', 'R']"
0_r1,JavaScript Developer,34.86,['Java'],"['Excel', 'R']"
0_r1,Software Engineer,34.86,"['Python', 'Java', 'C++', 'Machine Learning']","['AWS', 'Excel', 'R']"
0_r1,Full Stack Developer,34.86,['Java'],"['SQL', 'Git', 'Excel', 'R']"
0_r1,2025 Corporate Analyst Program - Proposal Analyst,34.85,[],"['Git', 'Excel', 'R']"
0_r1,PHP Developer,34.85,['Java'],['R']
0_r1,Software Engineer,34.85,['Java'],['R']
0_r1,Database Administrator,34.85,[],"['Excel', 'R']"
0_r1,Node js developer,34.85,['Java'],"['SQL', 'MongoDB', 'R']"
0_r1,Reporting Analyst,34.84,[],"['SQL', 'Excel', 'R']"
0_r1,Machine Learning,34.84,"['Python', 'Machine Learning']","['SQL', 'R']"
0_r1,Full Stack Developer,34.83,['Java'],"['Git', 'Excel', 'R']"
0_r1,PHP Developer,34.81,[],"['SQL', 'Excel', 'MySQL', 'R']"
0_r1,Database Administrator,34.81,[],"['SQL', 'MySQL', 'R']"
0_r1,Network Administrator,34.81,[],['R']
0_r1,Software Engineer,34.81,"['Python', 'Java']","['SQL', 'AWS', 'Docker', 'Linux', 'R']"
0_r1,Backend Developer,34.8,[],['R']
0_r1,Django Developer,34.8,['Python'],"['AWS', 'Docker', 'Django', 'R']"
0_r1,Node js developer,34.79,['Java'],"['SQL', 'Linux', 'Git', 'Excel', 'MySQL', 'R']"
0_r1,Executive Assistant to CEO at Chartis Federal (Hybrid: Remote ...,34.77,[],"['Excel', 'R']"
0_r1,Full Stack Developer,34.76,"['Python', 'Java']","['SQL', 'AWS', 'Linux', 'Git', 'Flask', 'R']"
0_r1,iOS Developer,34.75,[],"['Git', 'R']"
0_r1,iOS Developer,34.75,['C++'],"['Excel', 'R']"
0_r1,Business Development & Sales Analyst II,34.75,[],"['AWS', 'Excel', 'R']"
0_r1,Senior Accountant (Remote) (Remote),34.73,[],"['Excel', 'R']"
0_r1,Node js developer,34.72,['Java'],"['MongoDB', 'R']"
0_r1,Software Engineer,34.72,[],['R']
0_r1,Backend Developer,34.72,['Java'],"['SQL', 'AWS', 'Git', 'R']"
0_r1,Wordpress Web Developer,34.72,['Java'],"['SQL', 'Linux', 'Git', 'MySQL', 'R']"
0_r1,Network Administrator,34.7,[],['R']
0_r1,Social Media Manager,34.7,[],"['Excel', 'R']"
0_r1,Network Administrator,34.69,[],"['AWS', 'Excel', 'R']"
0_r1,Flutter Developer,34.68,['Java'],"['Excel', 'R']"
0_r1,Senior Accountant,34.68,[],"['Excel', 'R']"
0_r1,Django Developer,34.66,"['Python', 'Java']","['Django', 'R']"
0_r1,PHP Developer,34.66,['Java'],"['SQL', 'Linux', 'MySQL', 'R']"
0_r1,JavaScript Developer,34.65,['Java'],['R']
0_r1,Full Stack Developer,34.65,"['Python', 'Java', 'C++', 'Machine Learning']","['AWS', 'Docker', 'R']"
0_r1,Senior Accountant (Remote),34.65,[],"['Git', 'Excel', 'R']"
0_r1,Java Developer,34.64,['Java'],['R']
0_r1,Data Analyst (R2071),34.63,[],"['SQL', 'Excel', 'R']"
0_r1,Executive Assistant,34.63,[],['R']
0_r1,Business Banking Relationship Manager,34.63,[],"['AWS', 'Excel', 'R']"
0_r1,Database Administrator,34.62,[],['R']
0_r1,Regional Sales Manager,34.62,[],['R']
0_r1,Construction Project Manager (Remote),34.61,[],"['Excel', 'R']"
0_r1,Investment Data Analyst,34.59,['Python'],"['SQL', 'Excel', 'R']"
0_r1,"Business Analyst II - Hybrid - Oakbrook Terrace, IL",34.59,[],"['AWS', 'Excel', 'R']"
0_r1,JavaScript Developer,34.59,"['Java', 'Spark']","['Excel', 'R']"
0_r1,Database Administrator,34.58,[],"['Excel', 'R']"
